state_po,county_fips,county_name,DEMOCRAT,REPUBLICAN,total_votes,dem_margin
MT,30015.0,CHOUTEAU,940.0,1885.0,2825.0,-0.3345132743362832
MT,30017.0,CUSTER,1385.0,4208.0,5593.0,-0.5047380654389415
MT,30019.0,DANIELS,154.0,778.0,932.0,-0.6695278969957081
MT,30021.0,DAWSON,894.0,3627.0,4521.0,-0.6045122760451228
MT,30023.0,DEER LODGE,2376.0,2329.0,4705.0,0.009989373007438894
MT,30025.0,FALLON,163.0,1303.0,1466.0,-0.7776261937244202
MT,30027.0,FERGUS,1522.0,4965.0,6487.0,-0.5307538153229536
MT,30029.0,FLATHEAD,20062.0,41390.0,61452.0,-0.3470676300201784
MT,30031.0,GALLATIN,34938.0,32695.0,67633.0,0.033164283707657505
MT,30033.0,GARFIELD,39.0,756.0,795.0,-0.9018867924528302
MT,30035.0,GLACIER,2933.0,1939.0,4872.0,0.20402298850574713
MT,30037.0,GOLDEN VALLEY,67.0,440.0,507.0,-0.7357001972386588
MT,30039.0,GRANITE,579.0,1537.0,2116.0,-0.45274102079395084
MT,30041.0,HILL,2634.0,3871.0,6505.0,-0.19016141429669486
MT,30043.0,JEFFERSON,2516.0,5544.0,8060.0,-0.375682382133995
MT,30045.0,JUDITH BASIN,265.0,1051.0,1316.0,-0.5972644376899696
MT,30047.0,LAKE,6510.0,9880.0,16390.0,-0.20561317876754118
MT,30049.0,LEWIS AND CLARK,19085.0,21479.0,40564.0,-0.059017848338428165
MT,30051.0,LIBERTY,214.0,752.0,966.0,-0.556935817805383
MT,30053.0,LINCOLN,2615.0,8909.0,11524.0,-0.5461645262061784
MT,30055.0,MCCONE,129.0,931.0,1060.0,-0.7566037735849057
MT,30057.0,MADISON,1689.0,4615.0,6304.0,-0.4641497461928934
MT,30059.0,MEAGHER,256.0,888.0,1144.0,-0.5524475524475524
MT,30061.0,MINERAL,689.0,2049.0,2738.0,-0.4967129291453616
MT,30063.0,MISSOULA,42903.0,27306.0,70209.0,0.22215100628124598
MT,30065.0,MUSSELSHELL,396.0,2550.0,2946.0,-0.7311608961303462
MT,30067.0,PARK,5224.0,6128.0,11352.0,-0.07963354474982381
MT,30069.0,PETROLEUM,37.0,284.0,321.0,-0.7694704049844237
MT,30071.0,PHILLIPS,385.0,1753.0,2138.0,-0.6398503274087932
MT,30073.0,PONDERA,782.0,1972.0,2754.0,-0.43209876543209874
MT,30075.0,POWDER RIVER,131.0,963.0,1094.0,-0.7605118829981719
MT,30077.0,POWELL,710.0,2466.0,3176.0,-0.552896725440806
MT,30079.0,PRAIRIE,122.0,546.0,668.0,-0.6347305389221557
MT,30081.0,RAVALLI,8485.0,20617.0,29102.0,-0.4168785650470758
MT,30083.0,RICHLAND,778.0,4387.0,5165.0,-0.6987415295256534
MT,30085.0,ROOSEVELT,1680.0,2055.0,3735.0,-0.10040160642570281
MT,30087.0,ROSEBUD,1095.0,2466.0,3561.0,-0.38500421229991577
MT,30089.0,SANDERS,1705.0,6150.0,7855.0,-0.5658816040738384
MT,30091.0,SHERIDAN,509.0,1321.0,1830.0,-0.44371584699453553
MT,30093.0,SILVER BOW,9386.0,8110.0,17496.0,0.07293095564700502
MT,30095.0,STILLWATER,1056.0,4699.0,5755.0,-0.6330147697654214
MT,30097.0,SWEET GRASS,525.0,1789.0,2314.0,-0.5462402765773552
MT,30099.0,TETON,927.0,2533.0,3460.0,-0.4641618497109827
MT,30101.0,TOOLE,415.0,1571.0,1986.0,-0.5820745216515609
MT,30103.0,TREASURE,57.0,367.0,424.0,-0.7311320754716981
MT,30105.0,VALLEY,935.0,3019.0,3954.0,-0.5270612038442084
MT,30107.0,WHEATLAND,209.0,843.0,1052.0,-0.6026615969581749
MT,30109.0,WIBAUX,71.0,463.0,534.0,-0.7340823970037453
MT,30111.0,YELLOWSTONE,28392.0,50460.0,78852.0,-0.27986607822249276
NC,37001.0,ALAMANCE,40624.0,47937.0,88561.0,-0.08257585167285826
NC,37003.0,ALEXANDER,4060.0,16404.0,20464.0,-0.6032056293979672
NC,37005.0,ALLEGHANY,1533.0,4900.0,6433.0,-0.5233949945593036
NC,37007.0,ANSON,5253.0,5525.0,10778.0,-0.025236593059936908
NC,37009.0,ASHE,4431.0,11629.0,16060.0,-0.44819427148194274
NC,37011.0,AVERY,2220.0,7181.0,9401.0,-0.5277098181044569
NC,37013.0,BEAUFORT,9049.0,17296.0,26345.0,-0.3130385272347694
NC,37015.0,BERTIE,5279.0,3840.0,9119.0,0.1578023906130058
NC,37017.0,BLADEN,6620.0,10035.0,16655.0,-0.20504353047132992
NC,37019.0,BRUNSWICK,40557.0,67658.0,108215.0,-0.25043663078131495
NC,37021.0,BUNCOMBE,98662.0,59016.0,157678.0,0.2514364717969533
NC,37023.0,BURKE,13272.0,32130.0,45402.0,-0.41535615171137835
NC,37025.0,CABARRUS,54494.0,63746.0,118240.0,-0.07824763193504736
NC,37027.0,CALDWELL,10146.0,33009.0,43155.0,-0.529787973583594
NC,37029.0,CAMDEN,1522.0,4716.0,6238.0,-0.512023084321898
NC,37031.0,CARTERET,12813.0,32508.0,45321.0,-0.43456675713245513
NC,37033.0,CASWELL,4493.0,7445.0,11938.0,-0.2472776009381806
NC,37035.0,CATAWBA,26569.0,59577.0,86146.0,-0.3831634666728577
NC,37037.0,CHATHAM,29014.0,22507.0,51521.0,0.12629801440189437
NC,37039.0,CHEROKEE,3686.0,13883.0,17569.0,-0.580397290682452
NC,37041.0,CHOWAN,2895.0,4587.0,7482.0,-0.22614274258219727
NC,37043.0,CLAY,1899.0,5761.0,7660.0,-0.504177545691906
NC,37045.0,CLEVELAND,16603.0,34654.0,51257.0,-0.35216653335154224
NC,37047.0,COLUMBUS,8648.0,17592.0,26240.0,-0.3408536585365854
NC,37049.0,CRAVEN,22011.0,33477.0,55488.0,-0.2066392733564014
NC,37051.0,CUMBERLAND,78631.0,59840.0,138471.0,0.13570350470495626
NC,37053.0,CURRITUCK,4604.0,13235.0,17839.0,-0.48382756880991085
NC,37055.0,DARE,10074.0,14792.0,24866.0,-0.1897369902678356
NC,37057.0,DAVIDSON,24150.0,67959.0,92109.0,-0.4756212747939941
NC,37059.0,DAVIE,6988.0,19398.0,26386.0,-0.4703251724399303
NC,37061.0,DUPLIN,8057.0,14677.0,22734.0,-0.2911938066332366
NC,37063.0,DURHAM,144450.0,32853.0,177303.0,0.6294140539077173
NC,37065.0,EDGECOMBE,14900.0,9355.0,24255.0,0.22861265718408574
NC,37067.0,FORSYTH,114145.0,87292.0,201437.0,0.13330718785525997
NC,37069.0,FRANKLIN,18167.0,23938.0,42105.0,-0.13706210663816648
NC,37071.0,GASTON,44062.0,73828.0,117890.0,-0.2524896089575028
NC,37073.0,GATES,2268.0,3538.0,5806.0,-0.21873923527385464
NC,37075.0,GRAHAM,839.0,3883.0,4722.0,-0.6446421008047437
NC,37077.0,GRANVILLE,14365.0,17383.0,31748.0,-0.09506110621141489
NC,37079.0,GREENE,3437.0,4965.0,8402.0,-0.18186146155677219
NC,37081.0,GUILFORD,171118.0,109077.0,280195.0,0.22142079623119612
NC,37083.0,HALIFAX,14014.0,9778.0,23792.0,0.17804303967720242
NC,37085.0,HARNETT,23472.0,39440.0,62912.0,-0.2538148524923703
NC,37087.0,HAYWOOD,13913.0,23393.0,37306.0,-0.25411461963223075
NC,37089.0,HENDERSON,29361.0,39497.0,68858.0,-0.1472014871184176
NC,37091.0,HERTFORD,6191.0,3561.0,9752.0,0.2696882690730107
NC,37093.0,HOKE,11896.0,10547.0,22443.0,0.0601078287216504
NC,37095.0,HYDE,931.0,1465.0,2396.0,-0.22287145242070117
NC,37097.0,IREDELL,36739.0,72801.0,109540.0,-0.32921307285010043
NC,37099.0,JACKSON,9746.0,11796.0,21542.0,-0.09516293751740786
NC,37101.0,JOHNSTON,48116.0,74878.0,122994.0,-0.21758784981381205
NC,37103.0,JONES,2007.0,3409.0,5416.0,-0.2588626292466765
NC,37105.0,LEE,12245.0,17489.0,29734.0,-0.17636375866011972
NC,37107.0,LENOIR,12700.0,14564.0,27264.0,-0.06836854460093897
NC,37109.0,LINCOLN,14842.0,40183.0,55025.0,-0.4605361199454793
NC,37111.0,MCDOWELL,5911.0,17520.0,23431.0,-0.49545473944774016
NC,37113.0,MACON,6675.0,14981.0,21656.0,-0.38354266715921687
NC,37115.0,MADISON,5090.0,8275.0,13365.0,-0.23830901608679386
NC,37117.0,MARTIN,5360.0,6601.0,11961.0,-0.1037538667335507
NC,37119.0,MECKLENBURG,376454.0,187770.0,564224.0,0.33441328266787657
NC,37121.0,MITCHELL,1915.0,6843.0,8758.0,-0.5626855446448961
NC,37123.0,MONTGOMERY,4055.0,9044.0,13099.0,-0.3808687686082907
NC,37125.0,MOORE,21436.0,39617.0,61053.0,-0.2977904443680081
NC,37127.0,NASH,25508.0,26431.0,51939.0,-0.017770846570014823
NC,37129.0,NEW HANOVER,68814.0,67949.0,136763.0,0.006324810072899834
NC,37131.0,NORTHAMPTON,5239.0,3905.0,9144.0,0.14588801399825022
NC,37133.0,ONSLOW,25684.0,54960.0,80644.0,-0.3630276275978374
NC,37135.0,ORANGE,65444.0,20806.0,86250.0,0.5175420289855073
NC,37137.0,PAMLICO,2676.0,5229.0,7905.0,-0.3229601518026565
NC,37139.0,PASQUOTANK,9549.0,10537.0,20086.0,-0.04918848949517077
NC,37141.0,PENDER,12460.0,26042.0,38502.0,-0.35276089553789414
NC,37143.0,PERQUIMANS,2269.0,5278.0,7547.0,-0.3987014707830926
NC,37145.0,PERSON,8295.0,13509.0,21804.0,-0.2391304347826087
NC,37147.0,PITT,45595.0,40403.0,85998.0,0.060373497058071116
NC,37149.0,POLK,4827.0,8107.0,12934.0,-0.2535951755064172
NC,37151.0,RANDOLPH,15951.0,59357.0,75308.0,-0.5763796674988049
NC,37153.0,RICHMOND,7787.0,11931.0,19718.0,-0.21016330256618318
NC,37155.0,ROBESON,16728.0,29647.0,46375.0,-0.27857681940700807
NC,37157.0,ROCKINGHAM,15676.0,33447.0,49123.0,-0.3617653644932109
NC,37159.0,ROWAN,23788.0,50807.0,74595.0,-0.3622092633554528
NC,37161.0,RUTHERFORD,8914.0,25456.0,34370.0,-0.48129182426534767
NC,37163.0,SAMPSON,9797.0,18178.0,27975.0,-0.2995889186773905
NC,37165.0,SCOTLAND,6754.0,7767.0,14521.0,-0.06976103574134013
NC,37167.0,STANLY,8881.0,27518.0,36399.0,-0.5120195609769499
NC,37169.0,STOKES,5380.0,21548.0,26928.0,-0.6004159239453357
NC,37171.0,SURRY,8613.0,28565.0,37178.0,-0.5366614664586583
NC,37173.0,SWAIN,2643.0,4311.0,6954.0,-0.23986194995685936
NC,37175.0,TRANSYLVANIA,8972.0,11492.0,20464.0,-0.12314308053166537
NC,37177.0,TYRRELL,680.0,1057.0,1737.0,-0.21704087507196315
NC,37179.0,UNION,51168.0,86271.0,137439.0,-0.25540785366599
NC,37181.0,VANCE,11292.0,8614.0,19906.0,0.13453230181854717
NC,37183.0,WAKE,402984.0,236735.0,639719.0,0.25987816525693314
NC,37185.0,WARREN,5872.0,3976.0,9848.0,0.1925264012997563
NC,37187.0,WASHINGTON,3138.0,2768.0,5906.0,0.06264815441923467
NC,37189.0,WATAUGA,17225.0,15254.0,32479.0,0.06068536592875396
NC,37191.0,WAYNE,22618.0,31580.0,54198.0,-0.16535665522713014
NC,37193.0,WILKES,7194.0,28812.0,36006.0,-0.6003999333444426
NC,37195.0,WILSON,19909.0,19750.0,39659.0,0.004009178244534658
NC,37197.0,YADKIN,3739.0,16439.0,20178.0,-0.6293983546436713
NC,37199.0,YANCEY,3635.0,7509.0,11144.0,-0.34763101220387654
ND,38001.0,ADAMS,215.0,962.0,1177.0,-0.6346644010195412
ND,38003.0,BARNES,1661.0,3531.0,5192.0,-0.3601694915254237
ND,38005.0,BENSON,795.0,1163.0,1958.0,-0.18794688457609807
ND,38007.0,BILLINGS,93.0,543.0,636.0,-0.7075471698113207
ND,38009.0,BOTTINEAU,735.0,2628.0,3363.0,-0.5628902765388046
ND,38011.0,BOWMAN,207.0,1384.0,1591.0,-0.7397862979258328
ND,38013.0,BURKE,130.0,909.0,1039.0,-0.7497593840230992
ND,38015.0,BURLEIGH,14215.0,36595.0,50810.0,-0.4404644754969494
ND,38017.0,CASS,40304.0,47873.0,88177.0,-0.08583871077491863
ND,38019.0,CAVALIER,491.0,1461.0,1952.0,-0.4969262295081967
ND,38021.0,DICKEY,557.0,1829.0,2386.0,-0.5331098072087175
ND,38023.0,DIVIDE,253.0,914.0,1167.0,-0.5664095972579263
ND,38025.0,DUNN,332.0,1877.0,2209.0,-0.6994114984155727
ND,38027.0,EDDY,316.0,862.0,1178.0,-0.4634974533106961
ND,38029.0,EMMONS,205.0,1697.0,1902.0,-0.7844374342797056
ND,38031.0,FOSTER,335.0,1326.0,1661.0,-0.596628537025888
ND,38033.0,GOLDEN VALLEY,122.0,847.0,969.0,-0.7481940144478845
ND,38035.0,GRAND FORKS,12469.0,18123.0,30592.0,-0.18481956066945607
ND,38037.0,GRANT,205.0,1076.0,1281.0,-0.6799375487900078
ND,38039.0,GRIGGS,301.0,963.0,1264.0,-0.5237341772151899
ND,38041.0,HETTINGER,192.0,1089.0,1281.0,-0.7002341920374707
ND,38043.0,KIDDER,238.0,1137.0,1375.0,-0.6538181818181819
ND,38045.0,LAMOURE,453.0,1614.0,2067.0,-0.5616835994194485
ND,38047.0,LOGAN,117.0,898.0,1015.0,-0.7694581280788177
ND,38049.0,MCHENRY,479.0,2223.0,2702.0,-0.6454478164322723
ND,38051.0,MCINTOSH,229.0,1132.0,1361.0,-0.6634827332843497
ND,38053.0,MCKENZIE,809.0,4627.0,5436.0,-0.702354672553348
ND,38055.0,MCLEAN,1093.0,4231.0,5324.0,-0.5894064613072878
ND,38057.0,MERCER,672.0,3798.0,4470.0,-0.6993288590604027
ND,38059.0,MORTON,3748.0,12839.0,16587.0,-0.5480798215469946
ND,38061.0,MOUNTRAIL,1125.0,2877.0,4002.0,-0.43778110944527737
ND,38063.0,NELSON,580.0,1141.0,1721.0,-0.32597327135386406
ND,38065.0,OLIVER,156.0,909.0,1065.0,-0.7070422535211267
ND,38067.0,PEMBINA,704.0,2350.0,3054.0,-0.5389652914210871
ND,38069.0,PIERCE,439.0,1493.0,1932.0,-0.5455486542443064
ND,38071.0,RAMSEY,1513.0,3609.0,5122.0,-0.4092151503319016
ND,38073.0,RANSOM,920.0,1661.0,2581.0,-0.28709802402169704
ND,38075.0,RENVILLE,179.0,993.0,1172.0,-0.6945392491467577
ND,38077.0,RICHLAND,2473.0,5576.0,8049.0,-0.38551372841346754
ND,38079.0,ROLETTE,2567.0,1427.0,3994.0,0.28542814221331997
ND,38081.0,SARGENT,663.0,1325.0,1988.0,-0.3329979879275654
ND,38083.0,SHERIDAN,101.0,644.0,745.0,-0.7288590604026846
ND,38085.0,SIOUX,654.0,285.0,939.0,0.3929712460063898
ND,38087.0,SLOPE,33.0,351.0,384.0,-0.828125
ND,38089.0,STARK,2473.0,12323.0,14796.0,-0.6657204649905379
ND,38091.0,STEELE,367.0,622.0,989.0,-0.25783619817997977
ND,38093.0,STUTSMAN,2692.0,7185.0,9877.0,-0.4548952110964868
ND,38095.0,TOWNER,289.0,796.0,1085.0,-0.46728110599078343
ND,38097.0,TRAILL,1359.0,2650.0,4009.0,-0.32202544275380396
ND,38099.0,WALSH,1173.0,3186.0,4359.0,-0.4618031658637302
ND,38101.0,WARD,7215.0,20635.0,27850.0,-0.48186714542190306
ND,38103.0,WELLS,405.0,1815.0,2220.0,-0.6351351351351351
ND,38105.0,WILLIAMS,2276.0,12501.0,14777.0,-0.6919537118494958
NE,31001.0,ADAMS,4100.0,10077.0,14177.0,-0.4215983635465895
NE,31003.0,ANTELOPE,396.0,3032.0,3428.0,-0.7689614935822637
NE,31005.0,ARTHUR,17.0,264.0,281.0,-0.8790035587188612
NE,31007.0,BANNER,34.0,348.0,382.0,-0.8219895287958116
NE,31009.0,BLAINE,37.0,250.0,287.0,-0.7421602787456446
NE,31011.0,BOONE,496.0,2499.0,2995.0,-0.6687813021702838
NE,31013.0,BOX BUTTE,1043.0,3827.0,4870.0,-0.5716632443531827
NE,31015.0,BOYD,132.0,938.0,1070.0,-0.7532710280373832
NE,31017.0,BROWN,201.0,1428.0,1629.0,-0.7532228360957642
NE,31019.0,BUFFALO,6386.0,17064.0,23450.0,-0.4553518123667377
NE,31021.0,BURT,983.0,2632.0,3615.0,-0.4561549100968188
NE,31023.0,BUTLER,906.0,3642.0,4548.0,-0.6015831134564644
NE,31025.0,CASS,4824.0,10685.0,15509.0,-0.37790960087691017
NE,31027.0,CEDAR,702.0,4141.0,4843.0,-0.7100970472847409
NE,31029.0,CHASE,204.0,1648.0,1852.0,-0.7796976241900648
NE,31031.0,CHERRY,349.0,2687.0,3036.0,-0.7700922266139657
NE,31033.0,CHEYENNE,787.0,3692.0,4479.0,-0.6485822728287565
NE,31035.0,CLAY,577.0,2677.0,3254.0,-0.645359557467732
NE,31037.0,COLFAX,845.0,2636.0,3481.0,-0.5145073254811836
NE,31039.0,CUMING,867.0,3536.0,4403.0,-0.6061776061776062
NE,31041.0,CUSTER,786.0,5042.0,5828.0,-0.730267673301304
NE,31043.0,DAKOTA,2109.0,3934.0,6043.0,-0.3020023167301009
NE,31045.0,DAWES,992.0,2812.0,3804.0,-0.4784437434279706
NE,31047.0,DAWSON,2101.0,6312.0,8413.0,-0.5005348864852015
NE,31049.0,DEUEL,151.0,843.0,994.0,-0.6961770623742455
NE,31051.0,DIXON,573.0,2271.0,2844.0,-0.5970464135021097
NE,31053.0,DODGE,5434.0,10795.0,16229.0,-0.33033458623451845
NE,31055.0,DOUGLAS,148733.0,120919.0,269652.0,0.10314776081764644
NE,31057.0,DUNDY,96.0,829.0,925.0,-0.7924324324324324
NE,31059.0,FILLMORE,662.0,2315.0,2977.0,-0.5552569701041317
NE,31061.0,FRANKLIN,236.0,1351.0,1587.0,-0.702583490863264
NE,31063.0,FRONTIER,185.0,1213.0,1398.0,-0.7353361945636624
NE,31065.0,FURNAS,358.0,2043.0,2401.0,-0.7017909204498126
NE,31067.0,GAGE,3242.0,7523.0,10765.0,-0.397677659080353
NE,31069.0,GARDEN,162.0,949.0,1111.0,-0.7083708370837084
NE,31071.0,GARFIELD,116.0,893.0,1009.0,-0.7700693756194251
NE,31073.0,GOSPER,203.0,907.0,1110.0,-0.6342342342342342
NE,31075.0,GRANT,15.0,351.0,366.0,-0.9180327868852459
NE,31077.0,GREELEY,192.0,1030.0,1222.0,-0.6857610474631751
NE,31079.0,HALL,6956.0,15566.0,22522.0,-0.3822928691945653
NE,31081.0,HAMILTON,1067.0,4416.0,5483.0,-0.6107970089367135
NE,31083.0,HARLAN,280.0,1506.0,1786.0,-0.6864501679731243
NE,31085.0,HAYES,19.0,472.0,491.0,-0.9226069246435845
NE,31087.0,HITCHCOCK,152.0,1269.0,1421.0,-0.7860661505981703
NE,31089.0,HOLT,681.0,4708.0,5389.0,-0.7472629430321024
NE,31091.0,HOOKER,55.0,369.0,424.0,-0.7405660377358491
NE,31093.0,HOWARD,642.0,2868.0,3510.0,-0.6341880341880342
NE,31095.0,JEFFERSON,968.0,2614.0,3582.0,-0.45951982132886654
NE,31097.0,JOHNSON,625.0,1496.0,2121.0,-0.41065535124941066
NE,31099.0,KEARNEY,736.0,2828.0,3564.0,-0.5869809203142536
NE,31101.0,KEITH,731.0,3416.0,4147.0,-0.6474559922835785
NE,31103.0,KEYA PAHA,44.0,500.0,544.0,-0.8382352941176471
NE,31105.0,KIMBALL,272.0,1424.0,1696.0,-0.6792452830188679
NE,31107.0,KNOX,786.0,3593.0,4379.0,-0.6410139301210322
NE,31109.0,LANCASTER,81012.0,74215.0,155227.0,0.043787485424571754
NE,31111.0,LINCOLN,3586.0,12674.0,16260.0,-0.5589175891758917
NE,31113.0,LOGAN,25.0,409.0,434.0,-0.8847926267281107
NE,31115.0,LOUP,73.0,354.0,427.0,-0.65807962529274
NE,31117.0,MCPHERSON,12.0,267.0,279.0,-0.9139784946236559
NE,31119.0,MADISON,3360.0,12145.0,15505.0,-0.5665914221218962
NE,31121.0,MERRICK,730.0,3551.0,4281.0,-0.6589581873394067
NE,31123.0,MORRILL,366.0,2026.0,2392.0,-0.6939799331103679
NE,31125.0,NANCE,352.0,1462.0,1814.0,-0.6119073869900772
NE,31127.0,NEMAHA,915.0,2443.0,3358.0,-0.45503275759380585
NE,31129.0,NUCKOLLS,399.0,1836.0,2235.0,-0.6429530201342282
NE,31131.0,OTOE,2463.0,5651.0,8114.0,-0.3929011584914962
NE,31133.0,PAWNEE,284.0,1085.0,1369.0,-0.5850986121256392
NE,31135.0,PERKINS,187.0,1224.0,1411.0,-0.7349397590361446
NE,31137.0,PHELPS,758.0,4158.0,4916.0,-0.6916192026037429
NE,31139.0,PIERCE,446.0,3420.0,3866.0,-0.7692705638903259
NE,31141.0,PLATTE,3191.0,12326.0,15517.0,-0.5887091576980087
NE,31143.0,POLK,501.0,2296.0,2797.0,-0.6417590275294959
NE,31145.0,RED WILLOW,815.0,4457.0,5272.0,-0.6908194233687405
NE,31147.0,RICHARDSON,934.0,2962.0,3896.0,-0.5205338809034907
NE,31149.0,ROCK,85.0,745.0,830.0,-0.7951807228915663
NE,31151.0,SALINE,1855.0,3734.0,5589.0,-0.3361960994811236
NE,31153.0,SARPY,43825.0,55567.0,99392.0,-0.11813828074694141
NE,31155.0,SAUNDERS,3558.0,9854.0,13412.0,-0.46943036087086193
NE,31157.0,SCOTTS BLUFF,3856.0,11033.0,14889.0,-0.48203371616629725
NE,31159.0,SEWARD,2388.0,6667.0,9055.0,-0.4725565985643291
NE,31161.0,SHERIDAN,362.0,2102.0,2464.0,-0.7061688311688312
NE,31163.0,SHERMAN,328.0,1344.0,1672.0,-0.6076555023923444
NE,31165.0,SIOUX,77.0,597.0,674.0,-0.771513353115727
NE,31167.0,STANTON,492.0,2536.0,3028.0,-0.6750330250990753
NE,31169.0,THAYER,544.0,2278.0,2822.0,-0.6144578313253012
NE,31171.0,THOMAS,44.0,348.0,392.0,-0.7755102040816326
NE,31173.0,THURSTON,978.0,1125.0,2103.0,-0.06990014265335236
NE,31175.0,VALLEY,403.0,1872.0,2275.0,-0.6457142857142857
NE,31177.0,WASHINGTON,3538.0,8855.0,12393.0,-0.42903251835713707
NE,31179.0,WAYNE,1006.0,3011.0,4017.0,-0.49912870301219814
NE,31181.0,WEBSTER,296.0,1449.0,1745.0,-0.6607449856733524
NE,31183.0,WHEELER,57.0,424.0,481.0,-0.762993762993763
NE,31185.0,YORK,1648.0,5234.0,6882.0,-0.5210694565533275
NH,33001.0,BELKNAP,17469.0,22765.0,40234.0,-0.13162996470646718
NH,33003.0,CARROLL,16822.0,17426.0,34248.0,-0.01763606633964027
NH,33005.0,CHESHIRE,24579.0,20083.0,44662.0,0.10066723389010793
NH,33007.0,COOS,7367.0,9734.0,17101.0,-0.13841295830653177
NH,33009.0,GRAFTON,32993.0,21909.0,54902.0,0.20188699865214382
NH,33011.0,HILLSBOROUGH,118776.0,112057.0,230833.0,0.02910762326010579
NH,33013.0,MERRIMACK,48181.0,43364.0,91545.0,0.05261893058058878
NH,33015.0,ROCKINGHAM,97611.0,102539.0,200150.0,-0.02462153384961279
NH,33017.0,STRAFFORD,42373.0,33162.0,75535.0,0.12194346991460912
NH,33019.0,SULLIVAN,12317.0,12484.0,24801.0,-0.006733599451635015
NJ,34001.0,ATLANTIC,61879.0,65817.0,127696.0,-0.03083886730986092
NJ,34003.0,BERGEN,232660.0,217096.0,449756.0,0.03460543050009338
NJ,34005.0,BURLINGTON,132275.0,94116.0,226391.0,0.1685535202371119
NJ,34007.0,CAMDEN,155522.0,87767.0,243289.0,0.27849594515165094
NJ,34009.0,CAPE MAY,21648.0,32151.0,53799.0,-0.1952266770757821
NJ,34011.0,CUMBERLAND,26577.0,28675.0,55252.0,-0.037971476145659884
NJ,34013.0,ESSEX,224596.0,83908.0,308504.0,0.45603298498560796
NJ,34015.0,GLOUCESTER,78708.0,83326.0,162034.0,-0.028500191317871557
NJ,34017.0,HUDSON,144765.0,79913.0,224678.0,0.2886441930229039
NJ,34019.0,HUNTERDON,36995.0,42391.0,79386.0,-0.06797168266444965
NJ,34021.0,MERCER,107558.0,52274.0,159832.0,0.3458881825917213
NJ,34023.0,MIDDLESEX,191802.0,162459.0,354261.0,0.08282876184508033
NJ,34025.0,MONMOUTH,156382.0,197409.0,353791.0,-0.11596394481487658
NJ,34027.0,MORRIS,135672.0,143439.0,279111.0,-0.027827638466416588
NJ,34029.0,OCEAN,105789.0,227232.0,333021.0,-0.36467069644256667
NJ,34031.0,PASSAIC,95156.0,100954.0,196110.0,-0.029565040028555402
NJ,34033.0,SALEM,12275.0,18229.0,30504.0,-0.19518751639129295
NJ,34035.0,SOMERSET,98790.0,74101.0,172891.0,0.14280095551532468
NJ,34037.0,SUSSEX,31019.0,52123.0,83142.0,-0.2538307955064829
NJ,34039.0,UNION,147327.0,89063.0,236390.0,0.24647404712551294
NJ,34041.0,WARREN,23318.0,35772.0,59090.0,-0.21076324251142325
NM,35001.0,BERNALILLO,368234.0,237524.0,605758.0,0.21577923857381992
NM,35003.0,CATRON,1142.0,3504.0,4646.0,-0.5083943176926389
NM,35005.0,CHAVES,11882.0,31788.0,43670.0,-0.4558277994046256
NM,35006.0,CIBOLA,8900.0,8622.0,17522.0,0.015865768747859832
NM,35007.0,COLFAX,4872.0,6504.0,11376.0,-0.14345991561181434
NM,35009.0,CURRY,8460.0,21428.0,29888.0,-0.4338865096359743
NM,35011.0,DE BACA,412.0,1298.0,1710.0,-0.5181286549707602
NM,35013.0,DONA ANA,91874.0,75188.0,167062.0,0.09987908680609595
NM,35015.0,EDDY,10064.0,36282.0,46346.0,-0.5657014629094205
NM,35017.0,GRANT,14602.0,13160.0,27762.0,0.05194150277357539
NM,35019.0,GUADALUPE,1918.0,1890.0,3808.0,0.007352941176470588
NM,35021.0,HARDING,256.0,594.0,850.0,-0.3976470588235294
NM,35023.0,HIDALGO,1410.0,2280.0,3690.0,-0.23577235772357724
NM,35025.0,LEA,7860.0,33994.0,41854.0,-0.6244086586706169
NM,35027.0,LINCOLN,6066.0,13884.0,19950.0,-0.39187969924812033
NM,35028.0,LOS ALAMOS,15452.0,8094.0,23546.0,0.3124946912426739
NM,35029.0,LUNA,6352.0,9396.0,15748.0,-0.19329438658877318
NM,35031.0,MCKINLEY,31422.0,18728.0,50150.0,0.25312063808574276
NM,35033.0,MORA,2878.0,2020.0,4898.0,0.17517354022049816
NM,35035.0,OTERO,17164.0,30234.0,47398.0,-0.2757500316469049
NM,35037.0,QUAY,2110.0,5140.0,7250.0,-0.41793103448275865
NM,35039.0,RIO ARRIBA,18746.0,12536.0,31282.0,0.19851671887986702
NM,35041.0,ROOSEVELT,3640.0,9374.0,13014.0,-0.4406024281542954
NM,35043.0,SANDOVAL,82410.0,73210.0,155620.0,0.05911836524868269
NM,35045.0,SAN JUAN,34928.0,68528.0,103456.0,-0.32477575007732756
NM,35047.0,SAN MIGUEL,13970.0,7774.0,21744.0,0.2849521707137601
NM,35049.0,SANTA FE,122810.0,40914.0,163724.0,0.5002076665607974
NM,35051.0,SIERRA,4664.0,6946.0,11610.0,-0.19655469422911284
NM,35053.0,SOCORRO,6768.0,7302.0,14070.0,-0.03795309168443497
NM,35055.0,TAOS,24076.0,8278.0,32354.0,0.48828583791803176
NM,35057.0,TORRANCE,4288.0,9760.0,14048.0,-0.3895216400911162
NM,35059.0,UNION,756.0,2494.0,3250.0,-0.5347692307692308
NM,35061.0,VALENCIA,27218.0,38114.0,65332.0,-0.1667789138553848
